Elisa Miles,LR04,Leather Sofa,25.00
Edward Data,KT78,Kitchen Table,10.00
Alex Gonzales,BR02,Queen Matress,17.00
Susan Wong,LR01,Small lamp,7.5
Susan Wong,LR02,Television,28.0
Susan Wong,BR07,LED lamp,5.5
Susan Wong,KT08,Basic refrigerator,40.0
Elisa Miles,LR04,Leather Sofa,25
Susan Wong,LR01,Small lamp,7.5
Susan Wong,LR02,Television,28.0
Susan Wong,BR07,LED lamp,5.5
Susan Wong,KT08,Basic refrigerator,40.0
Elisa Miles,LR04,Leather Sofa,25
Susan Wong,LR01,Small lamp,7.5
Susan Wong,LR02,Television,28.0
Susan Wong,BR07,LED lamp,5.5
Susan Wong,KT08,Basic refrigerator,40.0
